job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-b608315da704076b,"We are using an API -first architecture, and youll need a deep understanding of scientific software development, a user -centric mindset, and proficiency in Python, C + +, CUDA and relevant cheminformatics toolkits.","[""-centric mindset""]",1,"[""API"", ""-first"", ""scientific software development,"", ""Python,"", ""C"", ""+"", ""+,"", ""CUDA"", ""cheminformatics""]",9,"[""develop scientific software"", ""apply user-centric mindset""]",2,"[""API-first architecture"", ""Python"", ""C++"", ""CUDA"", ""cheminformatics toolkits""]",5,"[""develop scientific software"", ""apply user-centric mindset""]",2,"[""API-first architecture"", ""Python"", ""C++"", ""CUDA"", ""cheminformatics toolkits"", ""API"", ""-first"", ""scientific software development,"", ""C"", ""+"", ""+,""]",11,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0.577932469,0.631741363,0.597104201,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,11,0.208791425,0.01318181,0.207392378,8,0,0,0,3,0,1,1,6,2,3,0.84125,0.9,1,3.441061497,11/13/2025,2025,2025-11
in-82c62095c56a09f5,"This role requires strong hands -on experience with the Elastic Stack, GCP, and modern automation tooling.","[""hands"", ""-on""]",2,"[""Elastic Stack,"", ""GCP,"", ""modern automation tooling.""]",3,"[""use Elastic Stack"", ""use GCP"", ""use modern automation tooling""]",3,"[""Elastic Stack"", ""GCP"", ""modern automation tooling""]",3,"[""use Elastic Stack"", ""use GCP"", ""use modern automation tooling"", ""hands"", ""-on""]",5,"[""Elastic Stack"", ""GCP"", ""modern automation tooling""]",3,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.5653557,0.644081593,0.56736278,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,4,0.094740999,0.038366196,0.094740999,15,0,0,0,5,2,3,0,0,0,3,0.735,0.864,1,2.513824224,11/17/2025,2025,2025-11
in-97cdfcc6f1f52a25,"About the job Consultant We Are Fujitsu At Fujitsu, we leverage technology to create better, happier lives.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710135221,7/17/2025,2025,2025-07
in-54f7e34be407fc22,"In this role, you’ll craft seamless, high -impact web experiences tailored for crypto traders, ensuring every interaction feels fast, intuitive, and delightful.","[""craft seamless"", ""high -impact web experiences""]",2,[],0,"[""craft web experiences"", ""ensure interaction feels fast, intuitive, and delightful""]",2,[],0,"[""craft web experiences"", ""ensure interaction feels fast, intuitive, and delightful"", ""craft seamless"", ""high -impact web experiences""]",4,[],0,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",3,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0.573889936,0.508540945,0.483826447,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 3, ""Very Low"": 0}",19,1,0.006931168,0.006931168,0,18,0,0,0,4,2,2,0,0,0,0,0.796696429,0.855,1,1.895897865,10/26/2025,2025,2025-10
in-d5c2072747d98126,We combine world -class production expertise with cutting -edge AI image and video generation technologies to create work that meets the highest commercial standards.,[],0,[],0,"[""combine production expertise with AI technologies"", ""create work meeting commercial standards""]",2,"[""AI image generation"", ""video generation technologies"", ""commercial standards""]",3,"[""combine production expertise with AI technologies"", ""create work meeting commercial standards""]",2,"[""AI image generation"", ""video generation technologies"", ""commercial standards""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0,0.596967704,0.596967704,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,5,0.102287294,0.046504415,0.102287294,14,0,0,0,2,0,2,0,0,3,0,0.818,0.9,1,2.757459402,12/1/2025,2025,2025-12
in-e8411fca8ec06a8c,"From the connectivity and platforms, we provide, to the content and experiences we create, we reach hundreds of millions of customers, viewers, and guests worldwide.",[],0,[],0,"[""create content and experiences"", ""reach customers worldwide""]",2,[],0,"[""create content and experiences"", ""reach customers worldwide""]",2,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0,0.626686141,0.626686141,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,3,0.03688839,0.03688839,0,16,0,0,0,2,0,2,0,0,0,0,0.81625,0.9,1,1.668818951,11/6/2025,2025,2025-11
in-9516ffa363431c52,"As a family -owned company, our Promise is simple: Lead with Love.",[],0,[],0,"[""lead with love""]",1,[],0,"[""lead with love""]",1,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,0.587787264,0.587787264,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,1,0,1,0,0,0,0,0.72,0.9,1,0.956528425,12/1/2025,2025,2025-12
in-4e2c7333fb3867a6,"This role will be responsible for delivering secure, high -performing, and highly available database environments, both legacy SQL server and cloud database services.","[""delivering secure"", ""high -performing"", ""highly available database environments""]",3,"[""SQL server"", ""cloud database""]",2,"[""deliver secure database environments"", ""deliver high-performing database environments"", ""deliver highly available database environments""]",3,"[""SQL server"", ""cloud database""]",2,"[""deliver secure database environments"", ""deliver high-performing database environments"", ""deliver highly available database environments"", ""delivering secure"", ""high -performing""]",5,"[""SQL server"", ""cloud database""]",2,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.702518687,0.765677733,0.686763695,"{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,4,0.119399027,0.030950598,0.117413169,15,0.313878814,1,0,5,2,2,1,0,0,2,0.9297,0.978659817,1,1.881251097,9/9/2025,2025,2025-09
in-8f6c36d10ffe8c6f,"You partner with senior leadership to define a long term vision that integrates business needs, market context and technical possibilities, and you influence the technical direction of multiple teams to execute that vision.","[""partner with senior leadership"", ""define a long term vision"", ""integrates business needs"", ""market context"", ""technical possibilities"", ""influence the technical direction of multiple teams""]",6,[],0,"[""partner with senior leadership"", ""define long term vision"", ""integrate business needs, market context, and technical possibilities"", ""influence technical direction of multiple teams"", ""execute vision""]",5,[],0,"[""partner with senior leadership"", ""define long term vision"", ""integrate business needs, market context, and technical possibilities"", ""influence technical direction of multiple teams"", ""execute vision"", ""market context"", ""technical possibilities""]",7,[],0,5,1,"{""Remember"": 2, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",2,5,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",0.855778287,0.82022627,0.752999045,"{""Very High"": 3, ""High"": 1, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 3, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 3, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,1,0.01594251,0.01594251,0,18,0.644006153,4,0,7,2,1,4,0,0,0,0.80902551,1.169778021,1,3.574483156,11/20/2025,2025,2025-11
in-79e4552f2ecf8e59,"About LogRocket Founded in 2016, LogRocket's goal is to make every experience on the web as perfect as possible.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465375662,11/30/2025,2025,2025-11
in-b5334b461893d9f6,"Incentive is not authorized. This position will close after 5 business days or 75 applications, whichever comes first. Eligible for situational telework only, including Emergency and OPM prescribed ""unscheduled telework"". The employee must meet the Defense Acquisition Workforce Improvement Act (DAWIA) requirements applicable to the duties of the position. ### Qualifications The 0301 series does not have an individual occupational requirement that must be met.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910226822,11/25/2025,2025,2025-11
in-a44840d1dd1c3294,Job Type: Part -time Pay: From $19 .00 per hour Benefits: Flexible schedule Work Location: In person,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932532549,11/25/2025,2025,2025-11
in-17ea04997c6f7520,You will have the chance to meet on a consistent basis with your Career Coach that will guide you in your career goals and aspirations.,[],0,[],0,"[""meet with Career Coach"", ""guide career goals and aspirations""]",2,[],0,"[""meet with Career Coach"", ""guide career goals and aspirations""]",2,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,0.592924176,0.592924176,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,2,0,2,0,0,0,0,0.76125,0.9,1,1.627883196,12/1/2025,2025,2025-12
in-4dd4be4468b8f8b5,"KEY RESPONSIBILITIES Collect, validate, analyse, consolidate and maintain HR, Sustainability, contract and supplier performance data. Produce dashboard reports from contract delivery data to assist contract compliance, budget and strategic reviews and trends. Build, update and maintain Power BI dashboards and reports for internal and external use. Support the production of monthly and quarterly performance reports, including HR KPIs, engagement, turnover, absence, and ESG metrics. Identify and i","[""Collect"", ""validate"", ""analyse"", ""consolidate"", ""maintain HR"", ""Sustainability"", ""contract"", ""supplier performance data."", ""Produce dashboard reports"", ""assist contract compliance"", ""budget"", ""strategic reviews"", ""trends."", ""Build"", ""update"", ""maintain Power BI dashboards"", ""reports"", ""Support the production of monthly"", ""quarterly performance reports"", ""Identify"", ""implement quality"", ""efficiency improvement initiatives.""]",22,"[""HR,"", ""Sustainability,"", ""contract"", ""Power BI"", ""HR KPIs,"", ""engagement,"", ""turnover,"", ""absence,"", ""ESG metrics.""]",9,"[""collect HR, Sustainability, contract, and supplier performance data"", ""validate HR, Sustainability, contract, and supplier performance data"", ""analyze HR, Sustainability, contract, and supplier performance data"", ""consolidate HR, Sustainability, contract, and supplier performance data"", ""maintain HR, Sustainability, contract, and supplier performance data"", ""produce dashboard reports from contract delivery data"", ""build Power BI dashboards and reports"", ""update Power BI dashboards and reports"", ""maintain Power BI dashboards and reports"", ""support the production of monthly and quarterly performance reports"", ""identify quality and efficiency improvement initiatives"", ""implement quality and efficiency improvement initiatives""]",12,"[""HR"", ""Sustainability"", ""contract"", ""Power BI"", ""HR KPIs"", ""engagement"", ""turnover"", ""absence"", ""ESG metrics""]",9,"[""collect HR, Sustainability, contract, and supplier performance data"", ""validate HR, Sustainability, contract, and supplier performance data"", ""analyze HR, Sustainability, contract, and supplier performance data"", ""consolidate HR, Sustainability, contract, and supplier performance data"", ""maintain HR, Sustainability, contract, and supplier performance data"", ""produce dashboard reports from contract delivery data"", ""build Power BI dashboards and reports"", ""update Power BI dashboards and reports"", ""maintain Power BI dashboards and reports"", ""support the production of monthly and quarterly performance reports"", ""identify quality and efficiency improvement initiatives"", ""implement quality and efficiency improvement initiatives"", ""Collect"", ""validate"", ""analyse"", ""consolidate"", ""maintain HR"", ""Sustainability"", ""contract"", ""supplier performance data."", ""assist contract compliance"", ""budget"", ""strategic reviews"", ""trends."", ""Build"", ""update"", ""reports"", ""Support the production of monthly"", ""Identify"", ""implement quality""]",30,"[""HR"", ""Sustainability"", ""contract"", ""Power BI"", ""HR KPIs"", ""engagement"", ""turnover"", ""absence"", ""ESG metrics""]",9,22,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 12, ""Analyze"": 3, ""Evaluate"": 3, ""Create"": 3, ""N/A"": 0}",10,2,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 2}",28,2,"{""Remember"": 1, ""Understand"": 1, ""Apply"": 15, ""Analyze"": 4, ""Evaluate"": 4, ""Create"": 3, ""N/A"": 2}",0.704402299,0.661377456,0.604907432,"{""Very High"": 2, ""High"": 1, ""Medium High"": 6, ""Medium"": 8, ""Medium Low"": 5, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 3, ""Medium"": 4, ""Medium Low"": 2, ""Low"": 2, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 2, ""Medium"": 11, ""Medium Low"": 5, ""Low"": 10, ""Very Low"": 0}",19,6,0.119238142,0.107774816,0.039339474,13,0.161481437,4,0,30,18,8,4,0,0,9,0.819559921,0.90947919,1,9.599128008,11/27/2025,2025,2025-11
in-036c776371efd2b7,"JOB DESCRIPTION Take a technical leadership position within JPMorgan's Commercial & Investment Bank, where you'll harness cutting -edge AI techniques to revolutionize business decisions and automate processes.","[""harness cutting -edge AI techniques"", ""revolutionize business decisions"", ""automate processes.""]",3,[],0,"[""take technical leadership position"", ""harness AI techniques"", ""revolutionize business decisions"", ""automate processes""]",4,"[""AI techniques""]",1,"[""take technical leadership position"", ""harness AI techniques"", ""revolutionize business decisions"", ""automate processes""]",4,"[""AI techniques""]",1,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",2,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",0.826586354,0.706853971,0.80139734,"{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 1, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,4,0.12650937,0.12650937,0.065363418,15,0.483279422,2,0,5,0,1,3,0,1,0,0.84575,1.141154868,1,3.521027088,11/26/2025,2025,2025-11
in-fc00c70672996923,Exposure to API testing for data services is preferred.,[],0,"[""API testing"", ""data services""]",2,"[""test APIs""]",1,"[""API testing"", ""data services""]",2,"[""test APIs""]",1,"[""API testing"", ""data services""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0.470229811,0.470229811,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,5,0.113124206,0.018487641,0.113124206,14,0,0,0,1,0,1,0,0,0,2,0.72,0.9,1,1.225199461,12/1/2025,2025,2025-12
in-3974672cef9dd264,"You will be responsible for researching, designing, and prototyping new user experiences based on product requirements.","[""researching"", ""designing"", ""prototyping new user experiences""]",3,[],0,"[""research user experiences"", ""design user experiences"", ""prototype user experiences""]",3,[],0,"[""research user experiences"", ""design user experiences"", ""prototype user experiences"", ""researching"", ""designing""]",5,[],0,3,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",5,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",0.62716914,0.617072851,0.5895333,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}",19,10,0.134235095,0.134235095,0,9,0,0,0,6,2,2,1,0,0,0,0.84775,0.864,1,2.054788113,11/9/2025,2025,2025-11
